Time MaxTime Xpos Ypos Zpos Xvel Yvel Zvel Mass 
801718181459.5375 1068630849537.1227 -673556216887972.1 123966779656900.95 -127342612404831.73 -1275.8158009337942 365.0091680438621 -36.074008101987054 5.836043893393303e+29
801718181459.5375 1068630849537.1227 -66268005485732.25 993310327765637.1 1352047196456462.2 -19.905341120604458 1163.8265980407746 1581.261195206441 1.0873071342611173e+29
801718181459.5375 1068630849537.1227 -1470520704775839.0 -503291011066654.8 233754220811596.97 -1745.5540189131204 -508.49908160389253 298.3628665561217 1.9733593330691017e+29
801718181459.5375 1068630849537.1227 139644927827200.28 420167474537152.75 -105951440374978.67 -265.5665613522132 483.97123236494326 -310.7963054108526 3.4986389901675356e+29
801718181459.5375 1068630849537.1227 143967951677344.34 429290391408489.94 -214187113734285.56 431.3303927658702 535.7901976032493 8.629877706257577 2.0504661544630406e+29
801718181459.5375 1068630849537.1227 -776801914407375.5 137251501858323.62 -321210088894160.25 -586.8739511397885 491.162915658021 0.8450978764089624 9.954967679658952e+28
801718181459.5375 1068630849537.1227 -680263620358756.5 158204160944037.16 -112235868071652.86 -540.9018051629506 -67.486425646465 -1220.6429760972042 2.0141903255096508e+29
801718181459.5375 1068630849537.1227 -274494940014293.97 840160612071611.5 392597597075049.6 -641.3614480271208 844.119322355238 402.110736468993 3.9243540980248085e+28
801718181459.5375 1068630849537.1227 -606841615126673.8 159677528690900.28 -81500796149550.88 -624.6576877552404 -282.80624584689014 -351.2245153079905 2.12008187532823e+29
801718181459.5375 1068630849537.1227 -702100270377980.6 129597973238967.3 -104406312542612.58 279.9104299626921 18.815509617952667 -48.80234955131536 2.467339178543752e+29
801718181459.5375 1068630849537.1227 -261103293277051.94 475593059139039.06 -721378988358829.2 -273.9447778887949 575.8610156311979 -625.0955246103732 1.4281654288676308e+29
801718181459.5375 1068630849537.1227 165739447888735.75 470359700163316.75 -98175683364569.33 11.285436421821075 728.4967996002786 -20.784887661364955 3.3446218044801955e+29
801718181459.5375 1068630849537.1227 899459889719897.1 -434998418462282.0 -670139525093774.0 1005.7415203307182 -444.520649278959 -896.3576295369056 7.56766206122514e+28
801718181459.5375 1068630849537.1227 -194887235999994.44 803872514983565.0 362943110279957.4 -306.6400399051625 842.3556290747772 309.99306352654673 2.5106416370809052e+29
801718181459.5375 1068630849537.1227 -639833267454528.2 154514467463727.94 -146128976742382.6 -678.1508523653753 464.1405109558744 931.8892536318345 1.1266615359964821e+29
