Time MaxTime Xpos Ypos Zpos Xvel Yvel Zvel Mass 
3942142448959.0884 15768000000000 -3055108105525419.5 641145749037343.9 -481015224810483.3 -139.66918032540013 -317.97160969049276 -477.80637683522536 5.836043893393303e+29
3942142448959.0884 15768000000000 -147612405194916.9 4604233603008382.0 6212938473963616.0 -28.247622136286495 1144.7402099587491 1535.981874640014 1.0873071342611173e+29
3942142448959.0884 15768000000000 -6823459282335370.0 -2004983612982016.8 1121603752931281.1 -1689.618230661513 -467.60356432740434 277.1163090557949 1.9733593330691017e+29
3942142448959.0884 15768000000000 -148171231679172.0 2209357217554216.2 -542236402760050.2 -84.570333078363 855.8487593152914 9.279088067379929 3.4986389901675356e+29
3942142448959.0884 15768000000000 -58252547411016.27 2223848391218437.0 -432723423385476.3 -255.7697649086755 510.5942979048333 246.3876138390607 2.0504661544630406e+29
3942142448959.0884 15768000000000 -2927333000077021.5 816257658525199.4 -504064191405478.56 -880.121747856321 78.25192896279646 -58.50212251873588 9.954967679658952e+28
3942142448959.0884 15768000000000 -2197131142817481.2 943898604702444.1 -1937347098515244.5 -170.3915947812562 395.28965562694 -1267.9185863943685 2.0141903255096508e+29
3942142448959.0884 15768000000000 -1382213119088663.0 3214057286180451.0 1137118632234140.2 -417.136926416132 654.2451875031528 208.63279490135713 3.9243540980248085e+28
3942142448959.0884 15768000000000 -3058849073208679.0 642051525632855.2 -484379310008593.1 -2852.7886041242755 1614.4550594291868 877.7907645083128 2.12008187532823e+29
3942142448959.0884 15768000000000 -2888519281527996.5 775222825273667.9 -718775488371319.8 -532.1783757029692 80.90956072495527 320.23297461051357 2.467339178543752e+29
3942142448959.0884 15768000000000 -1147762641434018.2 2149689201354394.0 -2247439820581709.5 -286.0969417218846 513.4133273432777 -421.61661716162587 1.4281654288676308e+29
3942142448959.0884 15768000000000 -159394516247036.06 2244344885162573.2 -515290746738411.1 -97.1283010108629 275.8119782294457 -473.92472809580244 3.3446218044801955e+29
3942142448959.0884 15768000000000 3966789892125630.0 -1768713819200386.2 -3437800161104288.5 966.258186964414 -417.88006061253157 -875.7361062562201 7.56766206122514e+28
3942142448959.0884 15768000000000 -1268027310120728.2 3185935558393850.0 1099774631724699.0 -324.5462198806614 731.050186561073 191.91860818035224 2.5106416370809052e+29
3942142448959.0884 15768000000000 -1580730568662719.2 1159886941086615.8 416585638751350.0 -71.32199361867369 390.4511764526458 294.32847923806867 1.1266615359964821e+29
