-1.1411590257187776e+36,618194173932.6235,3.1577370202009584e+29,665451385.7573442,0.7132374935588885,1.6942699165689139e+44,2.274131712236239
-7.037185207453755e+34,18091483667947.11,4.087625731199275e+29,92596093741.89452,0.34249287104415754,1.9487135341741172e+45,1.8306197470093886
-1.1569440894284349e+35,11370394049506.217,4.8012321428043875e+29,42570021799.084854,0.5249987133214671,1.3342846912598397e+45,3.5634125638341922
-5.725723627402265e+35,517109202814.1724,1.8998262563870303e+29,656346855.4586493,0.9734690671467633,2.7371924889288043e+43,1.290696239739692
-2.2698765478883162e+35,4341797385327.947,3.792142702833931e+29,11302615261.327589,0.5021166006598222,7.062312903958597e+44,2.4596818734354184
-2.206331480882505e+35,2488247963272.137,2.7997263782492413e+29,5706891854.076895,0.9425177351806375,1.3392756217324672e+44,2.3330901138467013
-7.868531213336967e+36,2166644407238.3215,1.5967181158711864e+30,1941709633.3183167,0.8236657719086408,2.7578396961747472e+45,2.603224646192961
-9.752487004135535e+34,8337556924721.838,4.026448293726639e+29,29188656543.58556,0.7711826553342526,5.768405203568008e+44,4.4233812628305405
-1.1915398449121503e+35,6252948114852.439,3.917185428143617e+29,19220165539.1775,0.9750669727617963,1.6176860482094455e+44,4.653427531189626
-3.319402824525034e+35,2204477807038.8936,3.349962514053205e+29,4350664301.575263,0.7488168077969123,3.0467239592078592e+44,2.7510882670176446
-3.923519757441277e+35,2380876104284.521,3.740037759424731e+29,4621512715.937436,0.8287392063669168,3.2300927096460978e+44,2.6108257154735983
-3.0068913350466493e+34,7962018085569.762,1.699047256540917e+29,41932326803.86893,0.826282961136976,2.2605913699398994e+44,1.1569608436028258
-2.95994175078336e+36,2791769257172.546,1.004765610459757e+30,3580171664.7611494,0.24106557704018844,3.273683079168924e+45,1.3124666097537592
-3.976874075460503e+34,38003980053002.25,4.296750933179891e+29,274973273338.8582,0.8665909777888492,1.7369992553883655e+45,1.3111811643275875
-2.130075335041642e+35,2761041546679.631,3.0671095330443808e+29,6373261247.05135,0.6999387950923182,3.0862306424566065e+44,3.0012127418668033
-3.565852084671019e+35,4088137236471.9556,4.204020162809576e+29,9807826076.814718,0.2379223136623272,1.081265947286561e+45,1.2308778976272121
-9.109879271113945e+35,4093963191419.499,8.027316810653997e+29,7112915511.958,0.5415060035038451,1.7340029655221466e+45,3.4742595855879026
-1.770968235045573e+35,7907463099260.292,4.131526460518568e+29,26614446770.870377,0.7255152390868038,1.0325161667394238e+45,1.2897117696210596
-3.239986790888431e+36,1450359585601.832,7.525171531880817e+29,1549074425.03183,0.6553247464397876,1.2067361040999366e+45,1.1473485992771173
-2.919610999838794e+36,2369999991305.364,1.0306359660772429e+30,2764947064.4271064,0.635761918594204,1.9834198763879078e+45,2.7568298656944195
-7.065991035155082e+34,12237745684392.96,3.253528489660517e+29,57741994371.669624,0.8853424463705981,6.038254973545519e+44,1.3315192249059733
-1.1722228139411767e+34,21960831445356.594,1.7929505603785523e+29,186984652776.0599,0.3483449920597376,6.539968262140336e+44,1.496276453444524
-1.1181545249105001e+36,2390374487797.718,5.661953638636243e+29,3778615610.285075,0.5490261922516007,1.1240605536311569e+45,1.002531801037398
-1.164360558470671e+36,3234799664364.616,7.51708879463344e+29,5162537214.344106,0.42106679868338154,1.7354906694874445e+45,2.621947679955999
-5.414895527292386e+34,12894908257536.332,3.459592337267876e+29,60566415711.88184,0.47521462437652784,9.185240855005793e+44,3.424588128576294
-2.5147542214080262e+36,916939758117.7965,5.9403745547045685e+29,876438088.0514116,0.7468967341092263,4.664975926398626e+44,2.738569453375144
-1.2355187111950252e+35,3437616245999.4717,2.3067968811768655e+29,10209356362.026861,0.7184756278564964,2.792720708598974e+44,1.520853437924914
-4.3184523298036885e+35,6291793624650.215,5.710135109283227e+29,16067764683.335354,0.5255793172786991,1.879026578438383e+45,1.0466844770738555
-4.4718766430662986e+35,2491903762809.417,3.984687624497842e+29,4794206205.639598,0.15087086465387964,6.746162857691832e+44,2.3210095206326744
-3.6519083247779615e+33,534757425066647.44,4.855866378145118e+29,13652708661404.969,0.9527731021430229,4.8195825001204197e+45,1.1774065669648777
-1.4013096002731025e+34,46690006165358.96,3.402594160069081e+29,420772910649.33984,0.765257631119098,1.2081804029923361e+45,3.625627263564377
-1.4070984471835254e+36,536720423888.512,3.441733097545975e+29,515644678.39889246,0.7366616242478655,1.5618518315652172e+44,2.884197451011124
-2.5250989534671442e+36,1039688112228.461,5.6160492240688084e+29,1088318761.3995326,0.9302439750664917,3.2098268833553114e+44,1.0846186236005535
-2.2024707734497026e+36,885665104643.8617,4.839380256126491e+29,921778083.2325159,0.9701655675768024,1.5667399286902943e+44,1.0653995441313528
-3.847986062163746e+35,6288963115680.338,6.105345806910358e+29,15528531562.977434,0.38993877683181394,1.7514532634037342e+45,2.7768062651784104
-7.840961983704303e+34,5999200231476.746,3.242241609321585e+29,19853372901.589462,0.9439118824544638,1.6361664941187516e+44,5.262865212936431
-2.7147865411880606e+36,426084963286.9389,4.548054508639745e+29,317284190.58515376,0.8797367323298817,1.3036147379101987e+44,3.6929031478011063
-3.140192810035589e+34,11911219367387.291,2.3139581372263506e+29,65746636088.267876,0.17958733993400403,6.46489100790466e+44,2.3482885605368575
-5.451821488303748e+34,21115591837903.79,3.745827504488077e+29,121968575637.2085,0.30836337621206517,2.0134594471812673e+45,1.289184102281997
-2.0438348450374822e+36,379448096715.7907,3.106724317032873e+29,322622135.2307859,0.7517939685451842,1.3840053417012424e+44,1.4704716648648561
-1.67711588827111e+35,9869545910540.39,4.835073321062642e+29,34305296451.679234,0.8137412357500977,1.0644380711528021e+45,2.269624162209845
-1.5821052091536336e+36,1495693375912.9534,5.3560012720808826e+29,1922916699.4651818,0.9317517053599839,3.516150963500097e+44,1.2298526672773435
-9.284024874511535e+32,276199445978083.4,1.7713369466933005e+29,8390745823160.534,0.9037894501474781,1.06122578675612e+45,1.3273751356969619
-2.2349114890251347e+36,1569505906421.6624,1.2021208638006533e+30,1379708422.9276183,0.3388372442764403,9.234552489707984e+44,11.653623242252554
-6.814797470442368e+34,32622777772985.613,5.6743024002700776e+29,190301459682.04224,0.494093508887946,3.588964938908499e+45,2.4161087963290124
-4.720934699269575e+35,961674047817.4062,2.3506577741753444e+29,1496456484.8691049,0.9642116551400196,5.962208533642536e+43,1.2741769111876804
-1.5503691076481723e+36,1737766213627.4534,5.701170750515401e+29,2334113395.680855,0.8312017936074305,6.404116162039062e+44,1.1652674598383652
-3.0413542392268834e+35,5095763756875.756,4.3653786006429535e+29,13394296926.880445,0.5357545891097407,1.0948932472574686e+45,1.3717606033073746
-5.771298039724957e+32,421068361000991.2,1.722369784163163e+29,16017055010756.113,0.9303238554309895,1.0791043463999293e+45,1.3047995287505143
-1.996201633390609e+35,20437808305617.77,9.760845371446684e+29,71948992531.67546,0.43019673238958317,4.127048850015817e+45,5.609850313638606
-2.4423650803013932e+35,12862564330818.908,6.216351438859136e+29,45013264620.477325,0.9896336882957648,5.025738823831767e+44,1.375085914244487
-1.244857340724476e+36,2607092748562.027,6.575150926108618e+29,3993914936.172351,0.9254358728857172,5.996502531076784e+44,1.9223391834836117
-3.246947163878624e+35,10093804160638.979,6.2870380492972815e+29,31115459477.230206,0.4150099619406959,2.925873539445157e+45,1.1603029064622103
-5.643585202538043e+36,567426146241.5928,6.226489518261004e+29,416734385.3355238,0.5685389330108539,6.1586143212700475e+44,1.213461157191236
-1.3938126175815514e+35,6345721849085.151,4.178062275061217e+29,19026155621.11745,0.9364706804297969,2.96072539307135e+44,4.352270559619254
-2.0444194628238896e+36,1074219000865.278,5.543710823381692e+29,1150418646.316674,0.7370515920928032,5.059617405903811e+44,2.215619624781994
-1.6866996167497452e+36,2047350955440.7415,6.499121928594715e+29,2795619443.1322875,0.9374717707361344,5.224222708247813e+44,1.3238010503305349
-3.2388781831214084e+36,3426174902829.138,1.1894165294970998e+30,4473673250.802931,0.6930242555322398,3.325007452110825e+45,1.6430446460008417
-4.707259324968936e+35,2487845205090.211,3.934186489667864e+29,4813095870.684345,0.743994994745983,4.8188078528942846e+44,1.874146192496062
-3.658477305304355e+34,16075038258464.926,2.8227054095367907e+29,93328051007.83401,0.7545470685566348,7.132295239218899e+44,2.0242959403265943
-6.954025886870654e+34,3604879132710.182,1.9653322978631254e+29,11877772905.70427,0.9644745489395208,6.945674897858316e+43,2.7786679730643926
-1.2573585902279274e+36,692491252765.8136,3.284804679709419e+29,773541492.3239514,0.8229826373875616,1.7587013364320268e+44,1.4367638595977719
-2.9520024622101167e+36,981433247551.9504,5.9079964465808954e+29,973168376.9424628,0.31876996970484606,8.66734826831143e+44,1.1430274390154749
-2.928977238946515e+36,804138421797.4473,5.3734286790653294e+29,756810984.3740958,0.9544418905558716,2.1054638005290855e+44,1.3447598963539333
-4.985926697745796e+34,14990609834944.02,3.105733941683353e+29,80124213298.08055,0.9826152974249778,2.3608187943047893e+44,1.7237341301884195
-1.855767051547882e+36,5088810736784.252,1.0692326089208215e+30,8540932746.374928,0.9699878975933361,1.226757941373625e+45,1.212954815264538
-6.728786129503729e+34,6483452769999.428,2.3041894951425788e+29,26458631787.63657,0.9377654457443637,1.967979770271283e+44,1.2734556080337203
-2.2718157464825114e+35,6141093300760.18,4.8129252043504775e+29,16876443840.148869,0.26603809198306827,1.176425197950563e+45,3.227419334469388
-3.830048451704117e+36,632403636478.802,5.424696253324532e+29,525316178.7288536,0.9767227969479977,1.3737681861487883e+44,1.2549666832071744
-1.7465963666110598e+35,5191159390451.1455,3.4030289127701244e+29,15598422430.08426,0.6370555143816803,6.6845959570213036e+44,1.655604598863068
-1.9199274473445154e+34,30209594952230.6,2.828929108814982e+29,240172496638.8948,0.8809804507074356,6.9447962535285125e+44,2.1327326264179325
-6.112852577138499e+34,7805102743776.942,2.5317228784313578e+29,33340860530.094162,0.61154145053924,5.132913393029568e+44,1.9735953440569052
-1.783508876885566e+36,1418905884454.2114,5.526060113941494e+29,1749200261.5966742,0.775026842584567,6.2752748248539886e+44,1.1687784541865092
-1.5807016670187865e+34,63216900030305.66,3.46852962225628e+29,656589662384.4205,0.9321062159502677,1.1965327375182768e+45,1.1309683363250802
-5.900034453919263e+35,2615881900517.0474,4.4778192205534165e+29,4864193832.608722,0.7613851005763588,5.922314765928595e+44,1.7666257014673674
-3.9736963919192543e+34,6153404995709.911,1.7792299551814114e+29,27840315986.381866,0.46762673253468173,3.112683017706428e+44,1.744415943609211
-2.591358650912104e+36,1857699879718.4944,7.949418063737009e+29,2184804653.71896,0.7076378262710405,1.2733527731729407e+45,1.832034555121719
-9.032975605278683e+36,592202449161.8826,8.122908091030995e+29,389015119.0519078,0.9312221221042503,4.076504676257092e+44,1.3985175489537303
-6.514176038931726e+35,1221246378263.8008,4.819996399813057e+29,1495541702.522815,0.505622233465387,2.6754424956864647e+44,7.607828250372183
-3.480011831214591e+35,1811780388150.6926,6.1885256988458414e+29,2384963206.4040413,0.9564267026524643,7.713554190569682e+43,18.202474418058323
-1.0935208069583801e+36,1439359968899.5286,5.333234115963012e+29,1819180353.6065805,0.8818846022376756,2.985401098497845e+44,3.7608153514449874
-6.823959201993419e+35,2448582755246.4707,4.478583540561053e+29,4404724919.564108,0.4675161030807231,8.457656007396181e+44,1.0597829292610708
-4.099196051792677e+34,11192075988156.988,2.448441840880918e+29,58215419368.795044,0.7353439275184481,5.147786886801142e+44,1.8032262715375196
-2.3564993904390506e+35,2290317885310.881,3.776235379282226e+29,4339413840.4451475,0.7045840225240908,2.3098018545990816e+44,6.661401941839889
-2.1064874094762108e+36,2560872774605.62,8.346749870318754e+29,3450962630.296899,0.2896738402700389,2.2147162964318384e+45,1.7285780092477625
-2.08609309536784e+36,3154915959927.337,1.0795482583864186e+30,4149326535.8891597,0.9629933643074585,7.42609745912148e+44,3.6300459500435114
-1.154580221657051e+36,805381292505.9958,3.547726526646607e+29,933564201.961548,0.39382995144921423,3.1537013511685024e+44,2.018732108539546
-2.7048906353761077e+35,5974627234800.447,4.641361225095391e+29,16491512484.562912,0.759947065441965,9.229191087591562e+44,1.9264721116828225
-1.175941852741667e+35,2780217870509.7114,2.1390143039832753e+29,7711313380.784815,0.7806973694469905,1.8037706115725926e+44,2.215948903722116
-1.3288611989871291e+36,1038716131357.0236,4.3461703389460546e+29,1235403689.675195,0.4857103663794978,4.567826547047565e+44,2.084024630782032
-9.673307771619205e+34,12867507270757.75,5.0821366694484386e+29,49812164643.08963,0.9272268286487186,5.743975978259591e+44,4.707793332136147
-1.4447945973886723e+35,5168623198047.697,3.001564230186002e+29,16500816683.074575,0.9041326657810692,3.242243312210042e+44,1.1657120197619668
-2.3271449496203644e+36,387359490772.20087,3.5364166401683905e+29,311893655.4693347,0.5225385626737117,1.9698511198467352e+44,2.1649393955545655
-2.2603546176035993e+35,7403530596178.873,5.6650986173352304e+29,20590719739.846405,0.9465419302118218,4.778996938876604e+44,4.155141022613054
-6.471625822887102e+35,3128699451071.0728,4.9294445099316944e+29,6064063345.074421,0.1101502624687214,1.2415850573287656e+45,1.049615439826935
-1.6428869190587077e+35,5130705475418.055,3.2735241450763904e+29,15626970942.74193,0.9397959520938995,2.792694786768466e+44,1.624008525679616
-3.539739955137576e+36,2206910163064.4043,1.2766154299532545e+30,2232358234.96361,0.8828454616317711,1.1813328220729967e+45,4.7469470507373765
-7.237195483851659e+33,52848991111453.47,2.312859724659292e+29,614606793212.3956,0.7192059729302399,9.83729455154578e+44,2.2122898050379725
-1.7423565424776992e+35,21573998414623.805,7.922277373335116e+29,86613959638.91072,0.5675105336189977,3.955196385171855e+45,3.261792232643063
-2.5410736350458805e+36,1191170568789.9329,6.0585857098653016e+29,1284967829.9313045,0.35538859458568106,9.71494930162164e+44,1.2338906100949698
-3.025495851893485e+35,3650502523706.8667,4.700794102779728e+29,7826368927.779752,0.8738751097770542,3.664187824983421e+44,4.447670895012198
